case_id,mission_type,payload_kg,endurance_min,range_km,cruise_speed_kmh,environment,takeoff_type,landing_type,budget,input_valid,selection_success,selected_vehicle_family,selection_score,alternative_vehicle,warnings,failure_category,failure_reason,execution_time_ms
4584,SURVEY,2.0,30.0,20.0,350.0,RURAL,VERTICAL,VERTICAL,,True,False,None,,None,,NO_VALID_VEHICLE,No feasible aircraft design solution: Cruise speed requirement (350.0 km/h) exceeds platform dynamic limit (300.0 km/h).,0.0455
4585,CUSTOM,1.32,15.6,1.2,14.3,INDOOR,VERTICAL,VERTICAL,61135.27,True,True,MULTIROTOR,0.8,None,,,,0.0908
4586,DELIVERY,0.71,18.5,2.1,18.7,INDOOR,VERTICAL,VERTICAL,60151.88,True,True,MULTIROTOR,0.8,None,,,,0.0703
4587,RESEARCH,2.86,16.3,12.2,35.1,URBAN,VERTICAL,VERTICAL,64485.98,True,True,MULTIROTOR,0.8,VTOL,,,,0.0771
4588,SECURITY,3.02,75.3,52.8,92.1,MARINE,VERTICAL,VERTICAL,72116.66,True,True,VTOL,0.95,MULTIROTOR,,,,0.0796
4589,SURVEY,2.0,30.0,500.0,60.0,RURAL,VERTICAL,VERTICAL,,True,False,None,,None,Extended range target (500.0 km) approaches maximum battery energy density threshold.,NO_VALID_VEHICLE,No feasible aircraft design solution: Range requirement (500.0 km) exceeds maximum studio envelope limit (450.0 km).,0.0638
4590,TRAINING,2.3,121.1,100.3,108.5,MOUNTAIN,CATAPULT,RUNWAY,35821.09,True,True,FIXED_WING,1.0,VTOL,,,,0.0781
4591,SURVEY,18.0,280.0,20.0,60.0,RURAL,VERTICAL,VERTICAL,,True,False,None,,None,,NO_VALID_VEHICLE,No feasible aircraft design solution: Combined heavy payload (18.0 kg) and ultra-long endurance (280.0 min) is physically unachievable.,0.0423
4592,MAPPING,3.9,22.1,9.7,27.8,RURAL,VERTICAL,VERTICAL,22803.07,True,True,MULTIROTOR,0.8,VTOL,,,,0.0833
4593,MILITARY,18.75,88.8,50.5,40.3,MOUNTAIN,VERTICAL,VERTICAL,6532.98,True,True,VTOL,0.95,MULTIROTOR,,,,0.0869
4594,RESEARCH,6.8,62.1,59.4,117.1,MARINE,VERTICAL,VERTICAL,12262.58,True,True,VTOL,0.95,MULTIROTOR,,,,0.1057
4595,TRAINING,6.4,51.5,127.8,96.9,MARINE,VERTICAL,VERTICAL,32007.7,True,True,VTOL,0.95,MULTIROTOR,,,,0.0902
4596,MAPPING,0.64,38.4,13.7,44.9,RURAL,VERTICAL,VERTICAL,61934.24,True,True,MULTIROTOR,0.8,VTOL,,,,0.0639
4597,SECURITY,3.35,13.4,8.2,36.7,RURAL,VERTICAL,VERTICAL,28660.71,True,True,MULTIROTOR,0.8,VTOL,,,,0.0714
4598,MAPPING,2.71,108.5,79.9,54.8,FOREST,RUNWAY,BELLY_LANDING,58632.84,True,True,FIXED_WING,1.0,VTOL,,,,0.0738
4599,TRAINING,4.41,87.2,34.8,66.8,DESERT,HAND_LAUNCH,PARACHUTE,8452.65,True,True,FIXED_WING,1.0,VTOL,,,,0.0697
4600,INSPECTION,2.61,135.6,55.9,92.9,RURAL,RUNWAY,NET_RECOVERY,9777.33,True,True,VTOL,0.8,MULTIROTOR,,,,0.0695
4601,RESEARCH,22.8,53.1,60.3,85.8,MOUNTAIN,RUNWAY,RUNWAY,62686.01,True,True,FIXED_WING,1.0,VTOL,,,,0.0669
4602,INSPECTION,5.79,107.7,110.0,106.1,MARINE,VERTICAL,VERTICAL,39779.13,True,True,VTOL,0.95,MULTIROTOR,,,,0.0641
4603,MILITARY,0.24,5.6,0.7,14.1,INDOOR,VERTICAL,VERTICAL,24694.02,True,True,MULTIROTOR,0.8,None,,,,0.0588
4604,TRAINING,4.08,55.7,123.1,99.2,RURAL,VERTICAL,VERTICAL,34528.45,True,True,VTOL,0.95,MULTIROTOR,,,,0.0629
4605,DELIVERY,2.09,33.8,132.5,112.5,FOREST,VERTICAL,VERTICAL,46612.64,True,True,VTOL,0.95,MULTIROTOR,,,,0.0677
4606,MAPPING,3.96,108.1,119.3,83.2,MOUNTAIN,HAND_LAUNCH,PARACHUTE,10089.37,True,True,FIXED_WING,1.0,VTOL,,,,0.0647
4607,SURVEY,2.0,30.0,20.0,350.0,RURAL,VERTICAL,VERTICAL,,True,False,None,,None,,NO_VALID_VEHICLE,No feasible aircraft design solution: Cruise speed requirement (350.0 km/h) exceeds platform dynamic limit (300.0 km/h).,0.0357
4608,TRAINING,3.25,98.6,141.5,61.2,FOREST,VERTICAL,VERTICAL,5037.72,True,True,VTOL,0.95,MULTIROTOR,,,,0.0627
4609,DISASTER_RESPONSE,1.7,18.2,14.6,27.9,URBAN,VERTICAL,VERTICAL,7041.94,True,True,MULTIROTOR,0.8,VTOL,,,,0.0657
4610,SURVEY,2.0,30.0,500.0,60.0,RURAL,VERTICAL,VERTICAL,,True,False,None,,None,Extended range target (500.0 km) approaches maximum battery energy density threshold.,NO_VALID_VEHICLE,No feasible aircraft design solution: Range requirement (500.0 km) exceeds maximum studio envelope limit (450.0 km).,0.0368
4611,SURVEY,45.0,30.0,20.0,60.0,RURAL,VERTICAL,VERTICAL,,True,False,None,,None,High payload mass (45.0 kg) requires specialized heavy-lift structural airframe.,NO_VALID_VEHICLE,No feasible aircraft design solution: Payload requirement (45.0 kg) exceeds maximum studio envelope limit (35.0 kg).,0.0364
4612,SURVEY,0.9,23.7,0.7,12.8,INDOOR,VERTICAL,VERTICAL,15752.87,True,True,MULTIROTOR,0.8,None,,,,0.0585
4613,SURVEY,2.0,500.0,20.0,60.0,RURAL,VERTICAL,VERTICAL,,True,False,None,,None,,NO_VALID_VEHICLE,No feasible aircraft design solution: Endurance requirement (500.0 min) exceeds battery/fuel energy storage density limit (450.0 min).,0.0341
4614,SURVEY,2.0,30.0,500.0,60.0,RURAL,VERTICAL,VERTICAL,,True,False,None,,None,Extended range target (500.0 km) approaches maximum battery energy density threshold.,NO_VALID_VEHICLE,No feasible aircraft design solution: Range requirement (500.0 km) exceeds maximum studio envelope limit (450.0 km).,0.0328
4615,SURVEY,4.2,60.2,73.0,90.7,MOUNTAIN,VERTICAL,VERTICAL,55795.72,True,True,VTOL,0.95,MULTIROTOR,,,,0.0628
4616,SURVEY,16.99,62.1,79.4,42.6,RURAL,RUNWAY,VERTICAL,32184.96,True,True,VTOL,0.8,MULTIROTOR,,,,0.0653
4617,MILITARY,1.76,34.2,12.6,47.5,URBAN,VERTICAL,VERTICAL,50657.97,True,True,MULTIROTOR,0.8,VTOL,,,,0.0623
4618,DISASTER_RESPONSE,16.78,80.1,71.5,66.7,MOUNTAIN,VERTICAL,RUNWAY,10018.06,True,True,VTOL,0.95,MULTIROTOR,,,,0.0632
4619,MAPPING,1.3,13.5,2.9,13.0,INDOOR,VERTICAL,VERTICAL,61534.88,True,True,MULTIROTOR,0.8,None,,,,0.0598
4620,DELIVERY,4.42,40.6,103.1,105.7,RURAL,VERTICAL,VERTICAL,51435.84,True,True,VTOL,0.95,MULTIROTOR,,,,0.0658
4621,CUSTOM,22.16,41.9,58.4,83.2,RURAL,RUNWAY,VERTICAL,18233.68,True,True,VTOL,0.8,MULTIROTOR,,,,0.0689
4622,DISASTER_RESPONSE,0.82,16.0,10.5,32.7,RURAL,VERTICAL,VERTICAL,15027.51,True,True,MULTIROTOR,0.8,VTOL,,,,0.0662
4623,DISASTER_RESPONSE,7.17,87.1,145.5,80.9,MOUNTAIN,VERTICAL,VERTICAL,31458.96,True,True,VTOL,0.95,MULTIROTOR,,,,0.0678
4624,MILITARY,4.52,119.1,39.9,94.1,FOREST,VERTICAL,VERTICAL,70334.51,True,True,VTOL,0.95,MULTIROTOR,,,,0.0637
4625,SURVEY,2.0,500.0,20.0,60.0,RURAL,VERTICAL,VERTICAL,,True,False,None,,None,,NO_VALID_VEHICLE,No feasible aircraft design solution: Endurance requirement (500.0 min) exceeds battery/fuel energy storage density limit (450.0 min).,0.0341
4626,SURVEY,18.0,280.0,20.0,60.0,RURAL,VERTICAL,VERTICAL,,True,False,None,,None,,NO_VALID_VEHICLE,No feasible aircraft design solution: Combined heavy payload (18.0 kg) and ultra-long endurance (280.0 min) is physically unachievable.,0.0356
4627,RESEARCH,0.36,24.2,4.0,33.3,INDOOR,VERTICAL,VERTICAL,77528.87,True,True,MULTIROTOR,0.8,None,,,,0.0589
4628,SURVEY,2.0,500.0,20.0,60.0,RURAL,VERTICAL,VERTICAL,,True,False,None,,None,,NO_VALID_VEHICLE,No feasible aircraft design solution: Endurance requirement (500.0 min) exceeds battery/fuel energy storage density limit (450.0 min).,0.034
4629,SURVEY,25.0,30.0,250.0,60.0,RURAL,VERTICAL,VERTICAL,,True,False,None,,None,,NO_VALID_VEHICLE,No feasible aircraft design solution: Combined heavy payload (25.0 kg) and extended range (250.0 km) exceeds structural MTOW limit.,0.0333
4630,SURVEY,25.0,30.0,250.0,60.0,RURAL,VERTICAL,VERTICAL,,True,False,None,,None,,NO_VALID_VEHICLE,No feasible aircraft design solution: Combined heavy payload (25.0 kg) and extended range (250.0 km) exceeds structural MTOW limit.,0.0346
4631,INSPECTION,23.51,43.0,32.5,41.7,DESERT,RUNWAY,VERTICAL,75931.74,True,True,VTOL,0.8,MULTIROTOR,,,,0.0667
4632,SURVEY,2.0,30.0,500.0,60.0,RURAL,VERTICAL,VERTICAL,,True,False,None,,None,Extended range target (500.0 km) approaches maximum battery energy density threshold.,NO_VALID_VEHICLE,No feasible aircraft design solution: Range requirement (500.0 km) exceeds maximum studio envelope limit (450.0 km).,0.0365
4633,DELIVERY,7.04,61.9,128.1,62.9,MARINE,VERTICAL,VERTICAL,72619.5,True,True,VTOL,0.95,MULTIROTOR,,,,0.0644
4634,INSPECTION,4.64,87.2,115.3,98.4,RURAL,HAND_LAUNCH,RUNWAY,74400.3,True,True,VTOL,0.8,MULTIROTOR,,,,0.0673
4635,SURVEY,18.0,280.0,20.0,60.0,RURAL,VERTICAL,VERTICAL,,True,False,None,,None,,NO_VALID_VEHICLE,No feasible aircraft design solution: Combined heavy payload (18.0 kg) and ultra-long endurance (280.0 min) is physically unachievable.,0.0339
4636,MAPPING,2.17,85.0,47.0,68.3,MARINE,VERTICAL,VERTICAL,45247.47,True,True,VTOL,0.95,MULTIROTOR,,,,0.0626
4637,INSPECTION,3.84,62.8,74.2,108.4,MOUNTAIN,HAND_LAUNCH,BELLY_LANDING,19876.28,True,True,VTOL,0.8,MULTIROTOR,,,,0.0678
4638,AGRICULTURE,4.78,63.7,37.7,104.8,MOUNTAIN,HAND_LAUNCH,PARACHUTE,20894.69,True,True,FIXED_WING,1.0,VTOL,,,,0.0633
4639,SURVEY,0.56,8.9,1.0,32.9,INDOOR,VERTICAL,VERTICAL,39583.66,True,True,MULTIROTOR,0.8,None,,,,0.0638
4640,SURVEY,2.0,30.0,500.0,60.0,RURAL,VERTICAL,VERTICAL,,True,False,None,,None,Extended range target (500.0 km) approaches maximum battery energy density threshold.,NO_VALID_VEHICLE,No feasible aircraft design solution: Range requirement (500.0 km) exceeds maximum studio envelope limit (450.0 km).,0.0376
4641,MILITARY,1.41,14.0,8.9,38.6,URBAN,VERTICAL,VERTICAL,22767.6,True,True,MULTIROTOR,0.8,VTOL,,,,0.0611
4642,MAPPING,0.82,22.6,3.1,30.5,INDOOR,VERTICAL,VERTICAL,40885.39,True,True,MULTIROTOR,0.8,None,,,,0.0611
4643,TRAINING,16.0,20.4,25.7,55.8,MOUNTAIN,RUNWAY,RUNWAY,24018.31,True,True,FIXED_WING,0.85,VTOL,,,,0.0635
4644,MILITARY,3.74,58.4,113.8,79.6,MOUNTAIN,HAND_LAUNCH,NET_RECOVERY,72299.62,True,True,FIXED_WING,1.0,VTOL,,,,0.0634
4645,MILITARY,0.61,11.7,2.8,27.4,INDOOR,VERTICAL,VERTICAL,32491.78,True,True,MULTIROTOR,0.8,None,,,,0.0633
4646,SURVEY,5.0,30.0,20.0,60.0,RURAL,VERTICAL,VERTICAL,10000.0,False,False,None,,None,,INVALID_REQUIREMENTS,Maximum takeoff weight limit (3.0 kg) must be greater than payload weight (5.0 kg).,0.0127
4647,DISASTER_RESPONSE,3.04,20.3,4.6,39.2,URBAN,VERTICAL,VERTICAL,12281.3,True,True,MULTIROTOR,0.8,VTOL,,,,0.0665
4648,RESEARCH,2.08,13.7,9.0,43.6,RURAL,VERTICAL,VERTICAL,77091.38,True,True,MULTIROTOR,0.8,VTOL,,,,0.0615
4649,RESEARCH,0.71,33.4,12.5,48.0,RURAL,VERTICAL,VERTICAL,63888.44,True,True,MULTIROTOR,0.8,VTOL,,,,0.0619
4650,DISASTER_RESPONSE,0.77,34.7,5.5,45.8,URBAN,VERTICAL,VERTICAL,23063.18,True,True,MULTIROTOR,0.8,VTOL,,,,0.064
4651,SURVEY,3.0,30.0,20.0,0.0,RURAL,VERTICAL,VERTICAL,10000.0,False,False,None,,None,,INVALID_REQUIREMENTS,Cruise speed must be greater than 0 km/h. Provided: 0.0 km/h.,0.0088
4652,DISASTER_RESPONSE,4.91,87.1,48.2,73.2,FOREST,RUNWAY,BELLY_LANDING,21113.87,True,True,FIXED_WING,1.0,VTOL,,,,0.0654
4653,SECURITY,4.55,51.4,54.6,69.3,MOUNTAIN,RUNWAY,PARACHUTE,20278.45,True,True,FIXED_WING,1.0,VTOL,,,,0.0649
4654,SURVEY,18.0,280.0,20.0,60.0,RURAL,VERTICAL,VERTICAL,,True,False,None,,None,,NO_VALID_VEHICLE,No feasible aircraft design solution: Combined heavy payload (18.0 kg) and ultra-long endurance (280.0 min) is physically unachievable.,0.0358
4655,RESEARCH,5.13,82.7,149.5,92.7,FOREST,VERTICAL,VERTICAL,61618.88,True,True,VTOL,0.95,MULTIROTOR,,,,0.0634
4656,SECURITY,21.05,68.0,15.5,74.6,RURAL,VERTICAL,VERTICAL,37020.29,True,True,VTOL,0.7,MULTIROTOR,,,,0.0631
4657,RESEARCH,2.38,22.4,12.8,25.1,URBAN,VERTICAL,VERTICAL,24147.14,True,True,MULTIROTOR,0.8,VTOL,,,,0.0621
4658,SECURITY,0.8,24.2,4.8,14.9,INDOOR,VERTICAL,VERTICAL,69679.0,True,True,MULTIROTOR,0.8,None,,,,0.0631
4659,AGRICULTURE,1.05,22.2,2.5,17.4,INDOOR,VERTICAL,VERTICAL,29580.46,True,True,MULTIROTOR,0.8,None,,,,0.0614
4660,MAPPING,13.14,24.2,15.0,84.4,RURAL,RUNWAY,VERTICAL,11364.7,True,True,VTOL,0.7,MULTIROTOR,,,,0.0642
4661,SECURITY,0.66,11.7,4.7,33.0,INDOOR,VERTICAL,VERTICAL,12714.36,True,True,MULTIROTOR,0.8,None,,,,0.0607
4662,DELIVERY,1.13,39.1,6.2,30.4,URBAN,VERTICAL,VERTICAL,20872.85,True,True,MULTIROTOR,0.8,VTOL,,,,0.063
4663,MILITARY,7.06,66.4,104.5,65.9,RURAL,VERTICAL,VERTICAL,76802.75,True,True,VTOL,0.95,MULTIROTOR,,,,0.0651
4664,AGRICULTURE,18.06,70.6,34.2,52.6,DESERT,VERTICAL,VERTICAL,2753.64,True,True,VTOL,0.95,MULTIROTOR,,,,0.0635
4665,SURVEY,25.0,30.0,250.0,60.0,RURAL,VERTICAL,VERTICAL,,True,False,None,,None,,NO_VALID_VEHICLE,No feasible aircraft design solution: Combined heavy payload (25.0 kg) and extended range (250.0 km) exceeds structural MTOW limit.,0.0347
4666,DISASTER_RESPONSE,2.8,111.4,107.6,101.8,DESERT,RUNWAY,PARACHUTE,37537.21,True,True,FIXED_WING,1.0,VTOL,,,,0.0632
4667,SURVEY,2.0,30.0,20.0,350.0,RURAL,VERTICAL,VERTICAL,,True,False,None,,None,,NO_VALID_VEHICLE,No feasible aircraft design solution: Cruise speed requirement (350.0 km/h) exceeds platform dynamic limit (300.0 km/h).,0.035
4668,SURVEY,1.47,21.6,4.3,37.1,INDOOR,VERTICAL,VERTICAL,63263.82,True,True,MULTIROTOR,0.8,None,,,,0.0584
4669,SURVEY,4.03,108.3,62.4,107.8,MOUNTAIN,RUNWAY,BELLY_LANDING,44003.22,True,True,FIXED_WING,1.0,VTOL,,,,0.0672
4670,SURVEY,2.0,500.0,20.0,60.0,RURAL,VERTICAL,VERTICAL,,True,False,None,,None,,NO_VALID_VEHICLE,No feasible aircraft design solution: Endurance requirement (500.0 min) exceeds battery/fuel energy storage density limit (450.0 min).,0.0353
4671,TRAINING,10.56,67.3,45.9,81.0,DESERT,VERTICAL,RUNWAY,63532.34,True,True,VTOL,0.95,MULTIROTOR,,,,0.0674
4672,INSPECTION,0.63,7.1,0.7,23.2,INDOOR,VERTICAL,VERTICAL,79193.03,True,True,MULTIROTOR,0.8,None,,,,0.0583
4673,INSPECTION,14.61,33.7,18.2,66.9,MOUNTAIN,RUNWAY,VERTICAL,61442.34,True,True,VTOL,0.7,MULTIROTOR,,,,0.0628
4674,DELIVERY,11.57,84.5,27.0,60.5,MOUNTAIN,RUNWAY,RUNWAY,43137.15,True,True,FIXED_WING,1.0,VTOL,,,,0.0637
4675,MAPPING,0.36,17.0,4.0,12.9,INDOOR,VERTICAL,VERTICAL,60432.43,True,True,MULTIROTOR,0.8,None,,,,0.0587
4676,SURVEY,1.9,64.7,27.8,70.0,DESERT,CATAPULT,NET_RECOVERY,74898.42,True,True,FIXED_WING,1.0,VTOL,,,,0.063
4677,DISASTER_RESPONSE,2.05,35.1,109.1,83.8,RURAL,VERTICAL,VERTICAL,30098.98,True,True,VTOL,0.95,MULTIROTOR,,,,0.0698
4678,MAPPING,1.33,46.2,69.7,77.6,MOUNTAIN,CATAPULT,RUNWAY,49014.75,True,True,FIXED_WING,1.0,VTOL,,,,0.0632
4679,TRAINING,1.2,10.3,3.5,17.3,INDOOR,VERTICAL,VERTICAL,18656.93,True,True,MULTIROTOR,0.8,None,,,,0.0612
4680,SURVEY,2.0,500.0,20.0,60.0,RURAL,VERTICAL,VERTICAL,,True,False,None,,None,,NO_VALID_VEHICLE,No feasible aircraft design solution: Endurance requirement (500.0 min) exceeds battery/fuel energy storage density limit (450.0 min).,0.0352
4681,SURVEY,3.0,30.0,20.0,0.0,RURAL,VERTICAL,VERTICAL,10000.0,False,False,None,,None,,INVALID_REQUIREMENTS,Cruise speed must be greater than 0 km/h. Provided: 0.0 km/h.,0.0078
4682,SURVEY,45.0,30.0,20.0,60.0,RURAL,VERTICAL,VERTICAL,,True,False,None,,None,High payload mass (45.0 kg) requires specialized heavy-lift structural airframe.,NO_VALID_VEHICLE,No feasible aircraft design solution: Payload requirement (45.0 kg) exceeds maximum studio envelope limit (35.0 kg).,0.0352
4683,SURVEY,0.44,17.5,3.3,31.6,INDOOR,VERTICAL,VERTICAL,57581.91,True,True,MULTIROTOR,0.8,None,,,,0.0589
4684,DELIVERY,0.85,14.8,4.0,28.9,INDOOR,VERTICAL,VERTICAL,77138.4,True,True,MULTIROTOR,0.8,None,,,,0.0623
4685,DISASTER_RESPONSE,23.14,76.0,78.5,60.2,DESERT,VERTICAL,RUNWAY,69728.14,True,True,VTOL,0.95,MULTIROTOR,,,,0.0628
4686,SURVEY,45.0,30.0,20.0,60.0,RURAL,VERTICAL,VERTICAL,,True,False,None,,None,High payload mass (45.0 kg) requires specialized heavy-lift structural airframe.,NO_VALID_VEHICLE,No feasible aircraft design solution: Payload requirement (45.0 kg) exceeds maximum studio envelope limit (35.0 kg).,0.0346
4687,DELIVERY,0.81,10.6,1.5,25.7,INDOOR,VERTICAL,VERTICAL,79313.54,True,True,MULTIROTOR,0.8,None,,,,0.0615
4688,AGRICULTURE,4.57,65.1,95.9,85.9,MOUNTAIN,CATAPULT,PARACHUTE,13137.8,True,True,FIXED_WING,1.0,VTOL,,,,0.0628
4689,SECURITY,3.18,49.9,29.9,90.6,DESERT,CATAPULT,PARACHUTE,32955.25,True,True,FIXED_WING,0.85,VTOL,,,,0.0628
4690,AGRICULTURE,2.97,40.0,7.8,49.4,RURAL,VERTICAL,VERTICAL,78177.27,True,True,MULTIROTOR,0.8,VTOL,,,,0.0617
4691,RESEARCH,4.06,108.7,72.9,69.3,RURAL,RUNWAY,PARACHUTE,9946.69,True,True,FIXED_WING,1.0,VTOL,,,,0.0631
4692,INSPECTION,0.17,7.3,0.5,29.2,INDOOR,VERTICAL,VERTICAL,8260.44,True,True,MULTIROTOR,0.8,None,,,,0.065
4693,SECURITY,4.59,117.3,114.1,64.5,MOUNTAIN,RUNWAY,NET_RECOVERY,34470.9,True,True,FIXED_WING,1.0,VTOL,,,,0.0637
4694,TRAINING,7.9,94.8,31.4,81.9,FOREST,VERTICAL,VERTICAL,70631.45,True,True,VTOL,0.95,MULTIROTOR,,,,0.0627
4695,TRAINING,2.26,60.1,96.4,97.7,MARINE,VERTICAL,VERTICAL,76671.74,True,True,VTOL,0.95,MULTIROTOR,,,,0.0638
4696,TRAINING,3.05,105.5,97.3,73.8,RURAL,VERTICAL,VERTICAL,70909.32,True,True,VTOL,0.95,MULTIROTOR,,,,0.0648
4697,SURVEY,5.0,30.0,20.0,60.0,RURAL,VERTICAL,VERTICAL,10000.0,False,False,None,,None,,INVALID_REQUIREMENTS,Maximum takeoff weight limit (3.0 kg) must be greater than payload weight (5.0 kg).,0.0089
4698,TRAINING,6.86,60.8,124.0,67.0,FOREST,VERTICAL,VERTICAL,11069.22,True,True,VTOL,0.95,MULTIROTOR,,,,0.0664
4699,SURVEY,18.0,280.0,20.0,60.0,RURAL,VERTICAL,VERTICAL,,True,False,None,,None,,NO_VALID_VEHICLE,No feasible aircraft design solution: Combined heavy payload (18.0 kg) and ultra-long endurance (280.0 min) is physically unachievable.,0.3921
4700,RESEARCH,0.75,23.6,4.8,33.0,INDOOR,VERTICAL,VERTICAL,44037.98,True,True,MULTIROTOR,0.8,None,,,,0.1789
4701,DISASTER_RESPONSE,1.54,13.6,10.9,43.1,RURAL,VERTICAL,VERTICAL,8949.34,True,True,MULTIROTOR,0.8,VTOL,,,,0.1169
4702,DELIVERY,4.56,53.1,95.6,77.0,FOREST,VERTICAL,VERTICAL,17475.09,True,True,VTOL,0.95,MULTIROTOR,,,,0.2222
4703,SECURITY,3.17,60.8,109.0,72.5,FOREST,HAND_LAUNCH,RUNWAY,20305.63,True,True,FIXED_WING,1.0,VTOL,,,,0.0874
4704,DISASTER_RESPONSE,4.57,32.1,124.3,104.4,RURAL,VERTICAL,VERTICAL,7529.61,True,True,VTOL,0.95,MULTIROTOR,,,,0.0807
4705,SURVEY,2.0,30.0,20.0,350.0,RURAL,VERTICAL,VERTICAL,,True,False,None,,None,,NO_VALID_VEHICLE,No feasible aircraft design solution: Cruise speed requirement (350.0 km/h) exceeds platform dynamic limit (300.0 km/h).,0.0433
4706,DELIVERY,14.28,46.2,79.7,54.7,DESERT,RUNWAY,VERTICAL,69181.94,True,True,VTOL,0.8,MULTIROTOR,,,,0.0786
4707,SURVEY,3.0,-10.0,20.0,60.0,RURAL,VERTICAL,VERTICAL,10000.0,False,False,None,,None,,INVALID_REQUIREMENTS,Target flight time must be greater than 0 minutes. Provided: -10.0 min.,0.0123
4708,MAPPING,5.85,80.3,85.9,98.3,MARINE,VERTICAL,VERTICAL,55558.32,True,True,VTOL,0.95,MULTIROTOR,,,,0.1064
4709,SURVEY,18.0,280.0,20.0,60.0,RURAL,VERTICAL,VERTICAL,,True,False,None,,None,,NO_VALID_VEHICLE,No feasible aircraft design solution: Combined heavy payload (18.0 kg) and ultra-long endurance (280.0 min) is physically unachievable.,0.0464
4710,SECURITY,3.49,43.4,106.0,90.4,RURAL,VERTICAL,VERTICAL,38139.25,True,True,VTOL,0.95,MULTIROTOR,,,,0.0781
4711,RESEARCH,3.61,110.6,73.4,66.8,RURAL,VERTICAL,VERTICAL,24294.48,True,True,VTOL,0.95,MULTIROTOR,,,,0.079
4712,SURVEY,18.0,280.0,20.0,60.0,RURAL,VERTICAL,VERTICAL,,True,False,None,,None,,NO_VALID_VEHICLE,No feasible aircraft design solution: Combined heavy payload (18.0 kg) and ultra-long endurance (280.0 min) is physically unachievable.,0.0734
4713,CUSTOM,1.02,55.6,41.1,97.2,RURAL,RUNWAY,NET_RECOVERY,8867.53,True,True,FIXED_WING,1.0,VTOL,,,,0.2306
4714,MILITARY,2.17,100.1,109.7,90.0,MARINE,VERTICAL,VERTICAL,13592.87,True,True,VTOL,0.95,MULTIROTOR,,,,0.1091
4715,INSPECTION,4.66,132.3,108.5,92.4,RURAL,RUNWAY,PARACHUTE,49082.07,True,True,VTOL,0.8,MULTIROTOR,,,,0.081
4716,MAPPING,3.87,99.3,118.4,113.7,RURAL,VERTICAL,VERTICAL,41759.94,True,True,VTOL,0.95,MULTIROTOR,,,,0.0852
4717,SURVEY,45.0,30.0,20.0,60.0,RURAL,VERTICAL,VERTICAL,,True,False,None,,None,High payload mass (45.0 kg) requires specialized heavy-lift structural airframe.,NO_VALID_VEHICLE,No feasible aircraft design solution: Payload requirement (45.0 kg) exceeds maximum studio envelope limit (35.0 kg).,0.048
4718,MILITARY,3.91,43.7,74.2,112.8,MOUNTAIN,VERTICAL,VERTICAL,4980.29,True,True,VTOL,0.95,MULTIROTOR,,,,0.0792
4719,DISASTER_RESPONSE,0.29,12.4,2.3,18.9,INDOOR,VERTICAL,VERTICAL,44560.89,True,True,MULTIROTOR,0.8,None,,,,0.0853
4720,AGRICULTURE,1.4,22.8,4.8,18.6,INDOOR,VERTICAL,VERTICAL,52029.48,True,True,MULTIROTOR,0.8,None,,,,0.0836
4721,SURVEY,2.28,14.4,7.5,36.5,URBAN,VERTICAL,VERTICAL,75170.75,True,True,MULTIROTOR,0.8,VTOL,,,,0.0768
4722,AGRICULTURE,3.25,22.3,10.3,46.3,URBAN,VERTICAL,VERTICAL,55897.32,True,True,MULTIROTOR,0.8,VTOL,,,,0.0866
4723,MAPPING,0.62,28.2,3.4,37.6,URBAN,VERTICAL,VERTICAL,78161.45,True,True,MULTIROTOR,0.8,VTOL,,,,0.075
4724,MAPPING,8.3,80.3,32.0,68.5,DESERT,VERTICAL,RUNWAY,31489.72,True,True,VTOL,0.95,MULTIROTOR,,,,0.1281
4725,DISASTER_RESPONSE,13.86,54.4,11.2,61.8,RURAL,VERTICAL,RUNWAY,58279.45,True,True,VTOL,0.5,MULTIROTOR,,,,0.0755
4726,SURVEY,2.0,30.0,500.0,60.0,RURAL,VERTICAL,VERTICAL,,True,False,None,,None,Extended range target (500.0 km) approaches maximum battery energy density threshold.,NO_VALID_VEHICLE,No feasible aircraft design solution: Range requirement (500.0 km) exceeds maximum studio envelope limit (450.0 km).,0.0388
4727,TRAINING,1.63,32.0,12.3,40.3,RURAL,VERTICAL,VERTICAL,28297.9,True,True,MULTIROTOR,0.8,VTOL,,,,0.0663
4728,SURVEY,45.0,30.0,20.0,60.0,RURAL,VERTICAL,VERTICAL,,True,False,None,,None,High payload mass (45.0 kg) requires specialized heavy-lift structural airframe.,NO_VALID_VEHICLE,No feasible aircraft design solution: Payload requirement (45.0 kg) exceeds maximum studio envelope limit (35.0 kg).,0.038
4729,SECURITY,2.6,67.7,26.7,55.9,FOREST,RUNWAY,RUNWAY,74889.21,True,True,FIXED_WING,1.0,VTOL,,,,0.0809
4730,MILITARY,1.4,7.7,1.0,31.6,INDOOR,VERTICAL,VERTICAL,58797.27,True,True,MULTIROTOR,0.8,None,,,,0.0617
4731,AGRICULTURE,2.12,103.8,39.0,90.1,MOUNTAIN,RUNWAY,RUNWAY,76186.07,True,True,FIXED_WING,1.0,VTOL,,,,0.0668
4732,CUSTOM,2.82,28.9,11.2,27.4,RURAL,VERTICAL,VERTICAL,77246.38,True,True,MULTIROTOR,0.8,VTOL,,,,0.0648
