CASE_ID,CASE_CATEGORY,MISSION_TYPE,PAYLOAD_KG,RANGE_KM,ENDURANCE_MIN,CRUISE_SPEED_KMH,HOVER_REQUIRED,VTOL_REQUIRED,RUNWAY_AVAILABLE,CONFINED_OPERATION,ENVIRONMENT,OPTIMIZATION_PRIORITY,EXPECTED_FAMILY,RAW_SELECTOR_OUTPUT,NORMALIZED_FAMILY_OUTPUT,SELECTED_SCORE,CONFIDENCE,ALTERNATIVE_CANDIDATES,REASONING_PROS,PENALTIES_CONS,VALIDATION_RESULT,FINAL_TEST_CLASSIFICATION,MANUAL_REVIEW,MANUAL_EXPECTED_FAMILY,MANUAL_PASS_FAIL,REVIEWER_COMMENT
CASE_MR_001,DETERMINISTIC,INSPECTION,0.1,1.0,10.0,40.0,True,True,False,True,URBAN,BALANCED,MULTIROTOR,QUADCOPTER,MULTIROTOR,0.8,0.9,HEXACOPTER:0.8; OCTOCOPTER:0.6; VTOL:0.55; FIXED_WING:0.0,Vertical takeoff and precision hover capability | Low mechanical and electronic complexity | Low baseline system cost,,VALID,PASS,,,,
CASE_CNF_003,CONFLICTING,SECURITY,1.0,20.0,30.0,90.0,True,True,False,False,URBAN,BALANCED,AMBIGUOUS,HEXACOPTER,MULTIROTOR,0.8,0.9,VTOL:0.8; QUADCOPTER:0.6; OCTOCOPTER:0.6; FIXED_WING:0.0,Single motor failure redundancy | Good payload capacity (2-10 kg) | Precision vertical hover,,VALID,QUESTIONABLE,,,,
CASE_CNF_004,CONFLICTING,SECURITY,3.0,120.0,120.0,90.0,False,False,False,False,RURAL,BALANCED,AMBIGUOUS,FIXED_WING,FIXED_WING,1.0,0.92,VTOL:0.8; HEXACOPTER:0.55; OCTOCOPTER:0.25; QUADCOPTER:0.1,High aerodynamic lift-to-drag efficiency | Exceptional range (> 30 km) | High cruise endurance | Ideal candidate for long-range mapping and survey (> 30 km). | Excellent wing-borne flight endurance.,,VALID,QUESTIONABLE,,,,
CASE_CNF_005,CONFLICTING,SECURITY,0.1,2.0,15.0,90.0,False,False,False,False,RURAL,BALANCED,AMBIGUOUS,QUADCOPTER,MULTIROTOR,0.8,0.9,HEXACOPTER:0.8; FIXED_WING:0.7; OCTOCOPTER:0.6; VTOL:0.55,Vertical takeoff and precision hover capability | Low mechanical and electronic complexity | Low baseline system cost,,VALID,QUESTIONABLE,,,,
CASE_CNF_006,CONFLICTING,SECURITY,2.0,100.0,90.0,90.0,True,True,False,False,URBAN,BALANCED,AMBIGUOUS,VTOL,VTOL,0.95,0.9,HEXACOPTER:0.55; FIXED_WING:0.3; OCTOCOPTER:0.25; QUADCOPTER:0.1,Combines vertical takeoff with long-range fixed-wing cruise | No runway required | High range and endurance | Optimal choice for vertical takeoff combined with long range (> 30 km).,,VALID,QUESTIONABLE,,,,
CASE_CNF_007,CONFLICTING,SECURITY,15.0,30.0,180.0,90.0,True,True,False,False,URBAN,BALANCED,AMBIGUOUS,VTOL,VTOL,0.95,0.9,OCTOCOPTER:0.9; HEXACOPTER:0.8; FIXED_WING:0.3; QUADCOPTER:0.05,Combines vertical takeoff with long-range fixed-wing cruise | No runway required | High range and endurance | Optimal choice for vertical takeoff combined with long range (> 30 km).,,VALID,QUESTIONABLE,,,,
CASE_CNF_008,CONFLICTING,SECURITY,1.0,20.0,30.0,90.0,True,True,False,False,URBAN,BALANCED,AMBIGUOUS,HEXACOPTER,MULTIROTOR,0.8,0.9,VTOL:0.8; QUADCOPTER:0.6; OCTOCOPTER:0.6; FIXED_WING:0.0,Single motor failure redundancy | Good payload capacity (2-10 kg) | Precision vertical hover,,VALID,QUESTIONABLE,,,,
CASE_CNF_009,CONFLICTING,SECURITY,3.0,120.0,120.0,90.0,False,False,False,False,RURAL,BALANCED,AMBIGUOUS,FIXED_WING,FIXED_WING,1.0,0.92,VTOL:0.8; HEXACOPTER:0.55; OCTOCOPTER:0.25; QUADCOPTER:0.1,High aerodynamic lift-to-drag efficiency | Exceptional range (> 30 km) | High cruise endurance | Ideal candidate for long-range mapping and survey (> 30 km). | Excellent wing-borne flight endurance.,,VALID,QUESTIONABLE,,,,
CASE_CNF_010,CONFLICTING,SECURITY,0.1,2.0,15.0,90.0,False,False,False,False,RURAL,BALANCED,AMBIGUOUS,QUADCOPTER,MULTIROTOR,0.8,0.9,HEXACOPTER:0.8; FIXED_WING:0.7; OCTOCOPTER:0.6; VTOL:0.55,Vertical takeoff and precision hover capability | Low mechanical and electronic complexity | Low baseline system cost,,VALID,QUESTIONABLE,,,,
CASE_CNF_011,CONFLICTING,SECURITY,2.0,100.0,90.0,90.0,True,True,False,False,URBAN,BALANCED,AMBIGUOUS,VTOL,VTOL,0.95,0.9,HEXACOPTER:0.55; FIXED_WING:0.3; OCTOCOPTER:0.25; QUADCOPTER:0.1,Combines vertical takeoff with long-range fixed-wing cruise | No runway required | High range and endurance | Optimal choice for vertical takeoff combined with long range (> 30 km).,,VALID,QUESTIONABLE,,,,
CASE_CNF_012,CONFLICTING,SECURITY,15.0,30.0,180.0,90.0,True,True,False,False,URBAN,BALANCED,AMBIGUOUS,VTOL,VTOL,0.95,0.9,OCTOCOPTER:0.9; HEXACOPTER:0.8; FIXED_WING:0.3; QUADCOPTER:0.05,Combines vertical takeoff with long-range fixed-wing cruise | No runway required | High range and endurance | Optimal choice for vertical takeoff combined with long range (> 30 km).,,VALID,QUESTIONABLE,,,,
CASE_CNF_013,CONFLICTING,SECURITY,1.0,20.0,30.0,90.0,True,True,False,False,URBAN,BALANCED,AMBIGUOUS,HEXACOPTER,MULTIROTOR,0.8,0.9,VTOL:0.8; QUADCOPTER:0.6; OCTOCOPTER:0.6; FIXED_WING:0.0,Single motor failure redundancy | Good payload capacity (2-10 kg) | Precision vertical hover,,VALID,QUESTIONABLE,,,,
CASE_CNF_014,CONFLICTING,SECURITY,3.0,120.0,120.0,90.0,False,False,False,False,RURAL,BALANCED,AMBIGUOUS,FIXED_WING,FIXED_WING,1.0,0.92,VTOL:0.8; HEXACOPTER:0.55; OCTOCOPTER:0.25; QUADCOPTER:0.1,High aerodynamic lift-to-drag efficiency | Exceptional range (> 30 km) | High cruise endurance | Ideal candidate for long-range mapping and survey (> 30 km). | Excellent wing-borne flight endurance.,,VALID,QUESTIONABLE,,,,
CASE_CNF_015,CONFLICTING,SECURITY,0.1,2.0,15.0,90.0,False,False,False,False,RURAL,BALANCED,AMBIGUOUS,QUADCOPTER,MULTIROTOR,0.8,0.9,HEXACOPTER:0.8; FIXED_WING:0.7; OCTOCOPTER:0.6; VTOL:0.55,Vertical takeoff and precision hover capability | Low mechanical and electronic complexity | Low baseline system cost,,VALID,QUESTIONABLE,,,,
CASE_CNF_016,CONFLICTING,SECURITY,2.0,100.0,90.0,90.0,True,True,False,False,URBAN,BALANCED,AMBIGUOUS,VTOL,VTOL,0.95,0.9,HEXACOPTER:0.55; FIXED_WING:0.3; OCTOCOPTER:0.25; QUADCOPTER:0.1,Combines vertical takeoff with long-range fixed-wing cruise | No runway required | High range and endurance | Optimal choice for vertical takeoff combined with long range (> 30 km).,,VALID,QUESTIONABLE,,,,
CASE_CNF_017,CONFLICTING,SECURITY,15.0,30.0,180.0,90.0,True,True,False,False,URBAN,BALANCED,AMBIGUOUS,VTOL,VTOL,0.95,0.9,OCTOCOPTER:0.9; HEXACOPTER:0.8; FIXED_WING:0.3; QUADCOPTER:0.05,Combines vertical takeoff with long-range fixed-wing cruise | No runway required | High range and endurance | Optimal choice for vertical takeoff combined with long range (> 30 km).,,VALID,QUESTIONABLE,,,,
CASE_CNF_018,CONFLICTING,SECURITY,1.0,20.0,30.0,90.0,True,True,False,False,URBAN,BALANCED,AMBIGUOUS,HEXACOPTER,MULTIROTOR,0.8,0.9,VTOL:0.8; QUADCOPTER:0.6; OCTOCOPTER:0.6; FIXED_WING:0.0,Single motor failure redundancy | Good payload capacity (2-10 kg) | Precision vertical hover,,VALID,QUESTIONABLE,,,,
CASE_CNF_019,CONFLICTING,SECURITY,3.0,120.0,120.0,90.0,False,False,False,False,RURAL,BALANCED,AMBIGUOUS,FIXED_WING,FIXED_WING,1.0,0.92,VTOL:0.8; HEXACOPTER:0.55; OCTOCOPTER:0.25; QUADCOPTER:0.1,High aerodynamic lift-to-drag efficiency | Exceptional range (> 30 km) | High cruise endurance | Ideal candidate for long-range mapping and survey (> 30 km). | Excellent wing-borne flight endurance.,,VALID,QUESTIONABLE,,,,
CASE_CNF_020,CONFLICTING,SECURITY,0.1,2.0,15.0,90.0,False,False,False,False,RURAL,BALANCED,AMBIGUOUS,QUADCOPTER,MULTIROTOR,0.8,0.9,HEXACOPTER:0.8; FIXED_WING:0.7; OCTOCOPTER:0.6; VTOL:0.55,Vertical takeoff and precision hover capability | Low mechanical and electronic complexity | Low baseline system cost,,VALID,QUESTIONABLE,,,,
CASE_CNF_021,CONFLICTING,SECURITY,2.0,100.0,90.0,90.0,True,True,False,False,URBAN,BALANCED,AMBIGUOUS,VTOL,VTOL,0.95,0.9,HEXACOPTER:0.55; FIXED_WING:0.3; OCTOCOPTER:0.25; QUADCOPTER:0.1,Combines vertical takeoff with long-range fixed-wing cruise | No runway required | High range and endurance | Optimal choice for vertical takeoff combined with long range (> 30 km).,,VALID,QUESTIONABLE,,,,
CASE_CNF_022,CONFLICTING,SECURITY,15.0,30.0,180.0,90.0,True,True,False,False,URBAN,BALANCED,AMBIGUOUS,VTOL,VTOL,0.95,0.9,OCTOCOPTER:0.9; HEXACOPTER:0.8; FIXED_WING:0.3; QUADCOPTER:0.05,Combines vertical takeoff with long-range fixed-wing cruise | No runway required | High range and endurance | Optimal choice for vertical takeoff combined with long range (> 30 km).,,VALID,QUESTIONABLE,,,,
CASE_CNF_023,CONFLICTING,SECURITY,1.0,20.0,30.0,90.0,True,True,False,False,URBAN,BALANCED,AMBIGUOUS,HEXACOPTER,MULTIROTOR,0.8,0.9,VTOL:0.8; QUADCOPTER:0.6; OCTOCOPTER:0.6; FIXED_WING:0.0,Single motor failure redundancy | Good payload capacity (2-10 kg) | Precision vertical hover,,VALID,QUESTIONABLE,,,,
CASE_CNF_024,CONFLICTING,SECURITY,3.0,120.0,120.0,90.0,False,False,False,False,RURAL,BALANCED,AMBIGUOUS,FIXED_WING,FIXED_WING,1.0,0.92,VTOL:0.8; HEXACOPTER:0.55; OCTOCOPTER:0.25; QUADCOPTER:0.1,High aerodynamic lift-to-drag efficiency | Exceptional range (> 30 km) | High cruise endurance | Ideal candidate for long-range mapping and survey (> 30 km). | Excellent wing-borne flight endurance.,,VALID,QUESTIONABLE,,,,
CASE_CNF_025,CONFLICTING,SECURITY,0.1,2.0,15.0,90.0,False,False,False,False,RURAL,BALANCED,AMBIGUOUS,QUADCOPTER,MULTIROTOR,0.8,0.9,HEXACOPTER:0.8; FIXED_WING:0.7; OCTOCOPTER:0.6; VTOL:0.55,Vertical takeoff and precision hover capability | Low mechanical and electronic complexity | Low baseline system cost,,VALID,QUESTIONABLE,,,,
CASE_CNF_026,CONFLICTING,SECURITY,2.0,100.0,90.0,90.0,True,True,False,False,URBAN,BALANCED,AMBIGUOUS,VTOL,VTOL,0.95,0.9,HEXACOPTER:0.55; FIXED_WING:0.3; OCTOCOPTER:0.25; QUADCOPTER:0.1,Combines vertical takeoff with long-range fixed-wing cruise | No runway required | High range and endurance | Optimal choice for vertical takeoff combined with long range (> 30 km).,,VALID,QUESTIONABLE,,,,
CASE_CNF_027,CONFLICTING,SECURITY,15.0,30.0,180.0,90.0,True,True,False,False,URBAN,BALANCED,AMBIGUOUS,VTOL,VTOL,0.95,0.9,OCTOCOPTER:0.9; HEXACOPTER:0.8; FIXED_WING:0.3; QUADCOPTER:0.05,Combines vertical takeoff with long-range fixed-wing cruise | No runway required | High range and endurance | Optimal choice for vertical takeoff combined with long range (> 30 km).,,VALID,QUESTIONABLE,,,,
CASE_CNF_028,CONFLICTING,SECURITY,1.0,20.0,30.0,90.0,True,True,False,False,URBAN,BALANCED,AMBIGUOUS,HEXACOPTER,MULTIROTOR,0.8,0.9,VTOL:0.8; QUADCOPTER:0.6; OCTOCOPTER:0.6; FIXED_WING:0.0,Single motor failure redundancy | Good payload capacity (2-10 kg) | Precision vertical hover,,VALID,QUESTIONABLE,,,,
CASE_CNF_029,CONFLICTING,SECURITY,3.0,120.0,120.0,90.0,False,False,False,False,RURAL,BALANCED,AMBIGUOUS,FIXED_WING,FIXED_WING,1.0,0.92,VTOL:0.8; HEXACOPTER:0.55; OCTOCOPTER:0.25; QUADCOPTER:0.1,High aerodynamic lift-to-drag efficiency | Exceptional range (> 30 km) | High cruise endurance | Ideal candidate for long-range mapping and survey (> 30 km). | Excellent wing-borne flight endurance.,,VALID,QUESTIONABLE,,,,
CASE_CNF_030,CONFLICTING,SECURITY,0.1,2.0,15.0,90.0,False,False,False,False,RURAL,BALANCED,AMBIGUOUS,QUADCOPTER,MULTIROTOR,0.8,0.9,HEXACOPTER:0.8; FIXED_WING:0.7; OCTOCOPTER:0.6; VTOL:0.55,Vertical takeoff and precision hover capability | Low mechanical and electronic complexity | Low baseline system cost,,VALID,QUESTIONABLE,,,,
CASE_INF_001,INFEASIBLE,DELIVERY,100.0,10.0,60.0,100.0,False,True,False,False,RURAL,BALANCED,INFEASIBLE,OCTOCOPTER,MULTIROTOR,0.9,0.88,HEXACOPTER:0.8; VTOL:0.8; QUADCOPTER:0.25; FIXED_WING:0.1,High payload capacity (> 10 kg) | Dual motor failure redundancy | High structural stability | Excellent heavy payload handling.,,VALID,FAIL,,,,
CASE_INF_002,INFEASIBLE,DELIVERY,2.0,2000.0,300.0,150.0,False,True,False,False,RURAL,BALANCED,INFEASIBLE,VTOL,VTOL,0.95,0.9,HEXACOPTER:0.55; FIXED_WING:0.3; OCTOCOPTER:0.25; QUADCOPTER:0.1,Combines vertical takeoff with long-range fixed-wing cruise | No runway required | High range and endurance | Optimal choice for vertical takeoff combined with long range (> 30 km).,,VALID,FAIL,,,,
CASE_INF_003,INFEASIBLE,DELIVERY,1.0,50.0,1000.0,80.0,False,True,False,False,RURAL,BALANCED,INFEASIBLE,VTOL,VTOL,0.95,0.9,HEXACOPTER:0.45; FIXED_WING:0.3; OCTOCOPTER:0.25; QUADCOPTER:0.1,Combines vertical takeoff with long-range fixed-wing cruise | No runway required | High range and endurance | Optimal choice for vertical takeoff combined with long range (> 30 km).,,VALID,FAIL,,,,
CASE_INF_004,INFEASIBLE,DELIVERY,50.0,500.0,240.0,200.0,False,True,False,False,RURAL,BALANCED,INFEASIBLE,VTOL,VTOL,0.95,0.9,OCTOCOPTER:0.55; HEXACOPTER:0.45; FIXED_WING:0.3; QUADCOPTER:0.0,Combines vertical takeoff with long-range fixed-wing cruise | No runway required | High range and endurance | Optimal choice for vertical takeoff combined with long range (> 30 km).,,VALID,FAIL,,,,
CASE_INF_005,INFEASIBLE,DELIVERY,100.0,10.0,60.0,100.0,False,True,False,False,RURAL,BALANCED,INFEASIBLE,OCTOCOPTER,MULTIROTOR,0.9,0.88,HEXACOPTER:0.8; VTOL:0.8; QUADCOPTER:0.25; FIXED_WING:0.1,High payload capacity (> 10 kg) | Dual motor failure redundancy | High structural stability | Excellent heavy payload handling.,,VALID,FAIL,,,,
CASE_INF_006,INFEASIBLE,DELIVERY,2.0,2000.0,300.0,150.0,False,True,False,False,RURAL,BALANCED,INFEASIBLE,VTOL,VTOL,0.95,0.9,HEXACOPTER:0.55; FIXED_WING:0.3; OCTOCOPTER:0.25; QUADCOPTER:0.1,Combines vertical takeoff with long-range fixed-wing cruise | No runway required | High range and endurance | Optimal choice for vertical takeoff combined with long range (> 30 km).,,VALID,FAIL,,,,
CASE_INF_007,INFEASIBLE,DELIVERY,1.0,50.0,1000.0,80.0,False,True,False,False,RURAL,BALANCED,INFEASIBLE,VTOL,VTOL,0.95,0.9,HEXACOPTER:0.45; FIXED_WING:0.3; OCTOCOPTER:0.25; QUADCOPTER:0.1,Combines vertical takeoff with long-range fixed-wing cruise | No runway required | High range and endurance | Optimal choice for vertical takeoff combined with long range (> 30 km).,,VALID,FAIL,,,,
CASE_INF_008,INFEASIBLE,DELIVERY,50.0,500.0,240.0,200.0,False,True,False,False,RURAL,BALANCED,INFEASIBLE,VTOL,VTOL,0.95,0.9,OCTOCOPTER:0.55; HEXACOPTER:0.45; FIXED_WING:0.3; QUADCOPTER:0.0,Combines vertical takeoff with long-range fixed-wing cruise | No runway required | High range and endurance | Optimal choice for vertical takeoff combined with long range (> 30 km).,,VALID,FAIL,,,,
CASE_INF_009,INFEASIBLE,DELIVERY,100.0,10.0,60.0,100.0,False,True,False,False,RURAL,BALANCED,INFEASIBLE,OCTOCOPTER,MULTIROTOR,0.9,0.88,HEXACOPTER:0.8; VTOL:0.8; QUADCOPTER:0.25; FIXED_WING:0.1,High payload capacity (> 10 kg) | Dual motor failure redundancy | High structural stability | Excellent heavy payload handling.,,VALID,FAIL,,,,
CASE_INF_010,INFEASIBLE,DELIVERY,2.0,2000.0,300.0,150.0,False,True,False,False,RURAL,BALANCED,INFEASIBLE,VTOL,VTOL,0.95,0.9,HEXACOPTER:0.55; FIXED_WING:0.3; OCTOCOPTER:0.25; QUADCOPTER:0.1,Combines vertical takeoff with long-range fixed-wing cruise | No runway required | High range and endurance | Optimal choice for vertical takeoff combined with long range (> 30 km).,,VALID,FAIL,,,,
CASE_INF_011,INFEASIBLE,DELIVERY,1.0,50.0,1000.0,80.0,False,True,False,False,RURAL,BALANCED,INFEASIBLE,VTOL,VTOL,0.95,0.9,HEXACOPTER:0.45; FIXED_WING:0.3; OCTOCOPTER:0.25; QUADCOPTER:0.1,Combines vertical takeoff with long-range fixed-wing cruise | No runway required | High range and endurance | Optimal choice for vertical takeoff combined with long range (> 30 km).,,VALID,FAIL,,,,
CASE_INF_012,INFEASIBLE,DELIVERY,50.0,500.0,240.0,200.0,False,True,False,False,RURAL,BALANCED,INFEASIBLE,VTOL,VTOL,0.95,0.9,OCTOCOPTER:0.55; HEXACOPTER:0.45; FIXED_WING:0.3; QUADCOPTER:0.0,Combines vertical takeoff with long-range fixed-wing cruise | No runway required | High range and endurance | Optimal choice for vertical takeoff combined with long range (> 30 km).,,VALID,FAIL,,,,
CASE_INF_013,INFEASIBLE,DELIVERY,100.0,10.0,60.0,100.0,False,True,False,False,RURAL,BALANCED,INFEASIBLE,OCTOCOPTER,MULTIROTOR,0.9,0.88,HEXACOPTER:0.8; VTOL:0.8; QUADCOPTER:0.25; FIXED_WING:0.1,High payload capacity (> 10 kg) | Dual motor failure redundancy | High structural stability | Excellent heavy payload handling.,,VALID,FAIL,,,,
CASE_INF_014,INFEASIBLE,DELIVERY,2.0,2000.0,300.0,150.0,False,True,False,False,RURAL,BALANCED,INFEASIBLE,VTOL,VTOL,0.95,0.9,HEXACOPTER:0.55; FIXED_WING:0.3; OCTOCOPTER:0.25; QUADCOPTER:0.1,Combines vertical takeoff with long-range fixed-wing cruise | No runway required | High range and endurance | Optimal choice for vertical takeoff combined with long range (> 30 km).,,VALID,FAIL,,,,
CASE_INF_015,INFEASIBLE,DELIVERY,1.0,50.0,1000.0,80.0,False,True,False,False,RURAL,BALANCED,INFEASIBLE,VTOL,VTOL,0.95,0.9,HEXACOPTER:0.45; FIXED_WING:0.3; OCTOCOPTER:0.25; QUADCOPTER:0.1,Combines vertical takeoff with long-range fixed-wing cruise | No runway required | High range and endurance | Optimal choice for vertical takeoff combined with long range (> 30 km).,,VALID,FAIL,,,,
CASE_INF_016,INFEASIBLE,DELIVERY,50.0,500.0,240.0,200.0,False,True,False,False,RURAL,BALANCED,INFEASIBLE,VTOL,VTOL,0.95,0.9,OCTOCOPTER:0.55; HEXACOPTER:0.45; FIXED_WING:0.3; QUADCOPTER:0.0,Combines vertical takeoff with long-range fixed-wing cruise | No runway required | High range and endurance | Optimal choice for vertical takeoff combined with long range (> 30 km).,,VALID,FAIL,,,,
CASE_INF_017,INFEASIBLE,DELIVERY,100.0,10.0,60.0,100.0,False,True,False,False,RURAL,BALANCED,INFEASIBLE,OCTOCOPTER,MULTIROTOR,0.9,0.88,HEXACOPTER:0.8; VTOL:0.8; QUADCOPTER:0.25; FIXED_WING:0.1,High payload capacity (> 10 kg) | Dual motor failure redundancy | High structural stability | Excellent heavy payload handling.,,VALID,FAIL,,,,
CASE_INF_018,INFEASIBLE,DELIVERY,2.0,2000.0,300.0,150.0,False,True,False,False,RURAL,BALANCED,INFEASIBLE,VTOL,VTOL,0.95,0.9,HEXACOPTER:0.55; FIXED_WING:0.3; OCTOCOPTER:0.25; QUADCOPTER:0.1,Combines vertical takeoff with long-range fixed-wing cruise | No runway required | High range and endurance | Optimal choice for vertical takeoff combined with long range (> 30 km).,,VALID,FAIL,,,,
CASE_INF_019,INFEASIBLE,DELIVERY,1.0,50.0,1000.0,80.0,False,True,False,False,RURAL,BALANCED,INFEASIBLE,VTOL,VTOL,0.95,0.9,HEXACOPTER:0.45; FIXED_WING:0.3; OCTOCOPTER:0.25; QUADCOPTER:0.1,Combines vertical takeoff with long-range fixed-wing cruise | No runway required | High range and endurance | Optimal choice for vertical takeoff combined with long range (> 30 km).,,VALID,FAIL,,,,
CASE_INF_020,INFEASIBLE,DELIVERY,50.0,500.0,240.0,200.0,False,True,False,False,RURAL,BALANCED,INFEASIBLE,VTOL,VTOL,0.95,0.9,OCTOCOPTER:0.55; HEXACOPTER:0.45; FIXED_WING:0.3; QUADCOPTER:0.0,Combines vertical takeoff with long-range fixed-wing cruise | No runway required | High range and endurance | Optimal choice for vertical takeoff combined with long range (> 30 km).,,VALID,FAIL,,,,
CASE_INV_001,INVALID,SURVEY,-5.0,10.0,30.0,60.0,False,True,False,False,RURAL,BALANCED,INVALID,REJECTED,NONE,0.0,0.0,,,,INVALID,INVALID_CORRECTLY_REJECTED,,,,
CASE_INV_002,INVALID,SURVEY,0.0,10.0,30.0,60.0,False,True,False,False,RURAL,BALANCED,INVALID,REJECTED,NONE,0.0,0.0,,,,INVALID,INVALID_CORRECTLY_REJECTED,,,,
CASE_INV_003,INVALID,SURVEY,2.0,-10.0,30.0,60.0,False,True,False,False,RURAL,BALANCED,INVALID,REJECTED,NONE,0.0,0.0,,,,INVALID,INVALID_CORRECTLY_REJECTED,,,,
CASE_INV_004,INVALID,SURVEY,2.0,10.0,0.0,60.0,False,True,False,False,RURAL,BALANCED,INVALID,REJECTED,NONE,0.0,0.0,,,,INVALID,INVALID_CORRECTLY_REJECTED,,,,
CASE_INV_005,INVALID,SURVEY,2.0,10.0,30.0,-40.0,False,True,False,False,RURAL,BALANCED,INVALID,REJECTED,NONE,0.0,0.0,,,,INVALID,INVALID_CORRECTLY_REJECTED,,,,
CASE_INV_006,INVALID,SURVEY,2.0,10.0,30.0,60.0,False,True,False,False,RURAL,BALANCED,INVALID,REJECTED,NONE,0.0,0.0,,,,INVALID,INVALID_CORRECTLY_REJECTED,,,,
CASE_INV_007,INVALID,SURVEY,2.0,10.0,30.0,60.0,False,True,False,False,RURAL,BALANCED,INVALID,REJECTED,NONE,0.0,0.0,,,,INVALID,INVALID_CORRECTLY_REJECTED,,,,
CASE_INV_008,INVALID,SURVEY,-5.0,10.0,30.0,60.0,False,True,False,False,RURAL,BALANCED,INVALID,REJECTED,NONE,0.0,0.0,,,,INVALID,INVALID_CORRECTLY_REJECTED,,,,
CASE_INV_009,INVALID,SURVEY,0.0,10.0,30.0,60.0,False,True,False,False,RURAL,BALANCED,INVALID,REJECTED,NONE,0.0,0.0,,,,INVALID,INVALID_CORRECTLY_REJECTED,,,,
CASE_INV_010,INVALID,SURVEY,2.0,-10.0,30.0,60.0,False,True,False,False,RURAL,BALANCED,INVALID,REJECTED,NONE,0.0,0.0,,,,INVALID,INVALID_CORRECTLY_REJECTED,,,,
CASE_INV_011,INVALID,SURVEY,2.0,10.0,0.0,60.0,False,True,False,False,RURAL,BALANCED,INVALID,REJECTED,NONE,0.0,0.0,,,,INVALID,INVALID_CORRECTLY_REJECTED,,,,
CASE_INV_012,INVALID,SURVEY,2.0,10.0,30.0,-40.0,False,True,False,False,RURAL,BALANCED,INVALID,REJECTED,NONE,0.0,0.0,,,,INVALID,INVALID_CORRECTLY_REJECTED,,,,
CASE_INV_013,INVALID,SURVEY,2.0,10.0,30.0,60.0,False,True,False,False,RURAL,BALANCED,INVALID,REJECTED,NONE,0.0,0.0,,,,INVALID,INVALID_CORRECTLY_REJECTED,,,,
CASE_INV_014,INVALID,SURVEY,2.0,10.0,30.0,60.0,False,True,False,False,RURAL,BALANCED,INVALID,REJECTED,NONE,0.0,0.0,,,,INVALID,INVALID_CORRECTLY_REJECTED,,,,
CASE_INV_015,INVALID,SURVEY,-5.0,10.0,30.0,60.0,False,True,False,False,RURAL,BALANCED,INVALID,REJECTED,NONE,0.0,0.0,,,,INVALID,INVALID_CORRECTLY_REJECTED,,,,
CASE_INV_016,INVALID,SURVEY,0.0,10.0,30.0,60.0,False,True,False,False,RURAL,BALANCED,INVALID,REJECTED,NONE,0.0,0.0,,,,INVALID,INVALID_CORRECTLY_REJECTED,,,,
CASE_INV_017,INVALID,SURVEY,2.0,-10.0,30.0,60.0,False,True,False,False,RURAL,BALANCED,INVALID,REJECTED,NONE,0.0,0.0,,,,INVALID,INVALID_CORRECTLY_REJECTED,,,,
CASE_INV_018,INVALID,SURVEY,2.0,10.0,0.0,60.0,False,True,False,False,RURAL,BALANCED,INVALID,REJECTED,NONE,0.0,0.0,,,,INVALID,INVALID_CORRECTLY_REJECTED,,,,
CASE_INV_019,INVALID,SURVEY,2.0,10.0,30.0,-40.0,False,True,False,False,RURAL,BALANCED,INVALID,REJECTED,NONE,0.0,0.0,,,,INVALID,INVALID_CORRECTLY_REJECTED,,,,
CASE_INV_020,INVALID,SURVEY,2.0,10.0,30.0,60.0,False,True,False,False,RURAL,BALANCED,INVALID,REJECTED,NONE,0.0,0.0,,,,INVALID,INVALID_CORRECTLY_REJECTED,,,,
CASE_INV_021,INVALID,SURVEY,2.0,10.0,30.0,60.0,False,True,False,False,RURAL,BALANCED,INVALID,REJECTED,NONE,0.0,0.0,,,,INVALID,INVALID_CORRECTLY_REJECTED,,,,
CASE_INV_022,INVALID,SURVEY,-5.0,10.0,30.0,60.0,False,True,False,False,RURAL,BALANCED,INVALID,REJECTED,NONE,0.0,0.0,,,,INVALID,INVALID_CORRECTLY_REJECTED,,,,
CASE_INV_023,INVALID,SURVEY,0.0,10.0,30.0,60.0,False,True,False,False,RURAL,BALANCED,INVALID,REJECTED,NONE,0.0,0.0,,,,INVALID,INVALID_CORRECTLY_REJECTED,,,,
CASE_INV_024,INVALID,SURVEY,2.0,-10.0,30.0,60.0,False,True,False,False,RURAL,BALANCED,INVALID,REJECTED,NONE,0.0,0.0,,,,INVALID,INVALID_CORRECTLY_REJECTED,,,,
CASE_INV_025,INVALID,SURVEY,2.0,10.0,0.0,60.0,False,True,False,False,RURAL,BALANCED,INVALID,REJECTED,NONE,0.0,0.0,,,,INVALID,INVALID_CORRECTLY_REJECTED,,,,
CASE_INV_026,INVALID,SURVEY,2.0,10.0,30.0,-40.0,False,True,False,False,RURAL,BALANCED,INVALID,REJECTED,NONE,0.0,0.0,,,,INVALID,INVALID_CORRECTLY_REJECTED,,,,
CASE_INV_027,INVALID,SURVEY,2.0,10.0,30.0,60.0,False,True,False,False,RURAL,BALANCED,INVALID,REJECTED,NONE,0.0,0.0,,,,INVALID,INVALID_CORRECTLY_REJECTED,,,,
CASE_INV_028,INVALID,SURVEY,2.0,10.0,30.0,60.0,False,True,False,False,RURAL,BALANCED,INVALID,REJECTED,NONE,0.0,0.0,,,,INVALID,INVALID_CORRECTLY_REJECTED,,,,
