case_id,case_category,mission_type,payload_kg,range_km,endurance_min,cruise_speed_kmh,hover_required,vtol_required,runway_available,confined_operation,environment,expected_family,old_raw_output,old_normalized_family,new_status,new_selected_family,MULTIROTOR_score,FIXED_WING_score,VTOL_score,eligible_families,eliminated_families,confidence,reasoning,automatic_result,MANUAL_REVIEW,MANUAL_EXPECTED_FAMILY,MANUAL_PASS_FAIL,REVIEWER_COMMENT
CASE_INV_035,INVALID,SURVEY,2.0,10.0,30.0,60.0,False,True,False,False,RURAL,INVALID,REJECTED,REJECTED,INVALID_REQUIREMENTS,NONE,0.0,0.0,0.0,,,0.0,,PASS,,,,
CASE_INV_036,INVALID,SURVEY,-5.0,10.0,30.0,60.0,False,True,False,False,RURAL,INVALID,REJECTED,REJECTED,INVALID_REQUIREMENTS,NONE,0.0,0.0,0.0,,,0.0,,PASS,,,,
CASE_INV_037,INVALID,SURVEY,0.0,10.0,30.0,60.0,False,True,False,False,RURAL,INVALID,REJECTED,REJECTED,INVALID_REQUIREMENTS,NONE,0.0,0.0,0.0,,,0.0,,PASS,,,,
CASE_INV_038,INVALID,SURVEY,2.0,-10.0,30.0,60.0,False,True,False,False,RURAL,INVALID,REJECTED,REJECTED,INVALID_REQUIREMENTS,NONE,0.0,0.0,0.0,,,0.0,,PASS,,,,
CASE_INV_039,INVALID,SURVEY,2.0,10.0,0.0,60.0,False,True,False,False,RURAL,INVALID,REJECTED,REJECTED,INVALID_REQUIREMENTS,NONE,0.0,0.0,0.0,,,0.0,,PASS,,,,
CASE_INV_040,INVALID,SURVEY,2.0,10.0,30.0,-40.0,False,True,False,False,RURAL,INVALID,REJECTED,REJECTED,INVALID_REQUIREMENTS,NONE,0.0,0.0,0.0,,,0.0,,PASS,,,,
CASE_INV_041,INVALID,SURVEY,2.0,10.0,30.0,60.0,False,True,False,False,RURAL,INVALID,REJECTED,REJECTED,INVALID_REQUIREMENTS,NONE,0.0,0.0,0.0,,,0.0,,PASS,,,,
CASE_INV_042,INVALID,SURVEY,2.0,10.0,30.0,60.0,False,True,False,False,RURAL,INVALID,REJECTED,REJECTED,INVALID_REQUIREMENTS,NONE,0.0,0.0,0.0,,,0.0,,PASS,,,,
CASE_INV_043,INVALID,SURVEY,-5.0,10.0,30.0,60.0,False,True,False,False,RURAL,INVALID,REJECTED,REJECTED,INVALID_REQUIREMENTS,NONE,0.0,0.0,0.0,,,0.0,,PASS,,,,
CASE_INV_044,INVALID,SURVEY,0.0,10.0,30.0,60.0,False,True,False,False,RURAL,INVALID,REJECTED,REJECTED,INVALID_REQUIREMENTS,NONE,0.0,0.0,0.0,,,0.0,,PASS,,,,
CASE_INV_045,INVALID,SURVEY,2.0,-10.0,30.0,60.0,False,True,False,False,RURAL,INVALID,REJECTED,REJECTED,INVALID_REQUIREMENTS,NONE,0.0,0.0,0.0,,,0.0,,PASS,,,,
CASE_INV_046,INVALID,SURVEY,2.0,10.0,0.0,60.0,False,True,False,False,RURAL,INVALID,REJECTED,REJECTED,INVALID_REQUIREMENTS,NONE,0.0,0.0,0.0,,,0.0,,PASS,,,,
CASE_INV_047,INVALID,SURVEY,2.0,10.0,30.0,-40.0,False,True,False,False,RURAL,INVALID,REJECTED,REJECTED,INVALID_REQUIREMENTS,NONE,0.0,0.0,0.0,,,0.0,,PASS,,,,
CASE_INV_048,INVALID,SURVEY,2.0,10.0,30.0,60.0,False,True,False,False,RURAL,INVALID,REJECTED,REJECTED,INVALID_REQUIREMENTS,NONE,0.0,0.0,0.0,,,0.0,,PASS,,,,
CASE_INV_049,INVALID,SURVEY,2.0,10.0,30.0,60.0,False,True,False,False,RURAL,INVALID,REJECTED,REJECTED,INVALID_REQUIREMENTS,NONE,0.0,0.0,0.0,,,0.0,,PASS,,,,
CASE_INV_050,INVALID,SURVEY,-5.0,10.0,30.0,60.0,False,True,False,False,RURAL,INVALID,REJECTED,REJECTED,INVALID_REQUIREMENTS,NONE,0.0,0.0,0.0,,,0.0,,PASS,,,,
CASE_STR_PAY_001,DETERMINISTIC,DELIVERY,25.0,10.0,30.0,60.0,True,True,False,False,RURAL,MULTIROTOR,QUADCOPTER,MULTIROTOR,SELECTED,MULTIROTOR,0.7,0.0,0.5,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.9,Vertical takeoff and precision hover capability | High station-keeping flight control precision | No runway required ; CONS: Heavy payload mass requires high multi-rotor motor power draw.,PASS,,,,
CASE_STR_PAY_002,DETERMINISTIC,DELIVERY,28.0,11.5,31.0,61.0,True,True,False,False,RURAL,MULTIROTOR,QUADCOPTER,MULTIROTOR,SELECTED,MULTIROTOR,0.7,0.0,0.5,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.9,Vertical takeoff and precision hover capability | High station-keeping flight control precision | No runway required ; CONS: Heavy payload mass requires high multi-rotor motor power draw.,PASS,,,,
CASE_STR_PAY_003,DETERMINISTIC,DELIVERY,31.0,13.0,32.0,62.0,True,True,False,False,RURAL,MULTIROTOR,QUADCOPTER,MULTIROTOR,SELECTED,MULTIROTOR,0.7,0.0,0.5,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.9,Vertical takeoff and precision hover capability | High station-keeping flight control precision | No runway required ; CONS: Heavy payload mass requires high multi-rotor motor power draw.,PASS,,,,
CASE_STR_PAY_004,DETERMINISTIC,DELIVERY,34.0,14.5,33.0,63.0,True,True,False,False,RURAL,MULTIROTOR,QUADCOPTER,MULTIROTOR,SELECTED,MULTIROTOR,0.7,0.0,0.5,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.9,Vertical takeoff and precision hover capability | High station-keeping flight control precision | No runway required ; CONS: Heavy payload mass requires high multi-rotor motor power draw.,PASS,,,,
CASE_STR_PAY_005,INFEASIBLE,DELIVERY,37.0,16.0,34.0,64.0,True,True,False,False,RURAL,INFEASIBLE,OCTOCOPTER,MULTIROTOR,NO_FEASIBLE_SOLUTION,NONE,0.0,0.0,0.0,,MULTIROTOR:Exceeds physical energy limits; FIXED_WING:Exceeds physical energy limits; VTOL:Exceeds physical energy limits,0.0, ; CONS: Payload requirement (37.0 kg) exceeds maximum studio envelope limit (35.0 kg).,PASS,,,,
CASE_STR_PAY_006,INFEASIBLE,DELIVERY,40.0,17.5,35.0,65.0,True,True,False,False,RURAL,INFEASIBLE,VTOL,VTOL,NO_FEASIBLE_SOLUTION,NONE,0.0,0.0,0.0,,MULTIROTOR:Exceeds physical energy limits; FIXED_WING:Exceeds physical energy limits; VTOL:Exceeds physical energy limits,0.0, ; CONS: Payload requirement (40.0 kg) exceeds maximum studio envelope limit (35.0 kg).,PASS,,,,
CASE_STR_PAY_007,INFEASIBLE,DELIVERY,43.0,19.0,36.0,66.0,True,True,False,False,RURAL,INFEASIBLE,OCTOCOPTER,MULTIROTOR,NO_FEASIBLE_SOLUTION,NONE,0.0,0.0,0.0,,MULTIROTOR:Exceeds physical energy limits; FIXED_WING:Exceeds physical energy limits; VTOL:Exceeds physical energy limits,0.0, ; CONS: Payload requirement (43.0 kg) exceeds maximum studio envelope limit (35.0 kg).,PASS,,,,
CASE_STR_PAY_008,INFEASIBLE,DELIVERY,46.0,20.5,37.0,67.0,True,True,False,False,RURAL,INFEASIBLE,VTOL,VTOL,NO_FEASIBLE_SOLUTION,NONE,0.0,0.0,0.0,,MULTIROTOR:Exceeds physical energy limits; FIXED_WING:Exceeds physical energy limits; VTOL:Exceeds physical energy limits,0.0, ; CONS: Payload requirement (46.0 kg) exceeds maximum studio envelope limit (35.0 kg).,PASS,,,,
CASE_STR_PAY_009,INFEASIBLE,DELIVERY,49.0,22.0,38.0,68.0,True,True,False,False,RURAL,INFEASIBLE,OCTOCOPTER,MULTIROTOR,NO_FEASIBLE_SOLUTION,NONE,0.0,0.0,0.0,,MULTIROTOR:Exceeds physical energy limits; FIXED_WING:Exceeds physical energy limits; VTOL:Exceeds physical energy limits,0.0, ; CONS: Payload requirement (49.0 kg) exceeds maximum studio envelope limit (35.0 kg).,PASS,,,,
CASE_STR_PAY_010,INFEASIBLE,DELIVERY,52.0,23.5,39.0,69.0,True,True,False,False,RURAL,INFEASIBLE,VTOL,VTOL,NO_FEASIBLE_SOLUTION,NONE,0.0,0.0,0.0,,MULTIROTOR:Exceeds physical energy limits; FIXED_WING:Exceeds physical energy limits; VTOL:Exceeds physical energy limits,0.0, ; CONS: Payload requirement (52.0 kg) exceeds maximum studio envelope limit (35.0 kg).,PASS,,,,
CASE_STR_PAY_011,INFEASIBLE,DELIVERY,55.0,25.0,40.0,70.0,True,True,False,False,RURAL,INFEASIBLE,OCTOCOPTER,MULTIROTOR,NO_FEASIBLE_SOLUTION,NONE,0.0,0.0,0.0,,MULTIROTOR:Exceeds physical energy limits; FIXED_WING:Exceeds physical energy limits; VTOL:Exceeds physical energy limits,0.0, ; CONS: Payload requirement (55.0 kg) exceeds maximum studio envelope limit (35.0 kg).,PASS,,,,
CASE_STR_PAY_012,INFEASIBLE,DELIVERY,58.0,26.5,41.0,71.0,True,True,False,False,RURAL,INFEASIBLE,VTOL,VTOL,NO_FEASIBLE_SOLUTION,NONE,0.0,0.0,0.0,,MULTIROTOR:Exceeds physical energy limits; FIXED_WING:Exceeds physical energy limits; VTOL:Exceeds physical energy limits,0.0, ; CONS: Payload requirement (58.0 kg) exceeds maximum studio envelope limit (35.0 kg).,PASS,,,,
CASE_STR_PAY_013,INFEASIBLE,DELIVERY,61.0,28.0,42.0,72.0,True,True,False,False,RURAL,INFEASIBLE,OCTOCOPTER,MULTIROTOR,NO_FEASIBLE_SOLUTION,NONE,0.0,0.0,0.0,,MULTIROTOR:Exceeds physical energy limits; FIXED_WING:Exceeds physical energy limits; VTOL:Exceeds physical energy limits,0.0, ; CONS: Payload requirement (61.0 kg) exceeds maximum studio envelope limit (35.0 kg).,PASS,,,,
CASE_STR_PAY_014,INFEASIBLE,DELIVERY,64.0,29.5,43.0,73.0,True,True,False,False,RURAL,INFEASIBLE,VTOL,VTOL,NO_FEASIBLE_SOLUTION,NONE,0.0,0.0,0.0,,MULTIROTOR:Exceeds physical energy limits; FIXED_WING:Exceeds physical energy limits; VTOL:Exceeds physical energy limits,0.0, ; CONS: Payload requirement (64.0 kg) exceeds maximum studio envelope limit (35.0 kg).,PASS,,,,
CASE_STR_PAY_015,INFEASIBLE,DELIVERY,67.0,31.0,44.0,74.0,True,True,False,False,RURAL,INFEASIBLE,OCTOCOPTER,MULTIROTOR,NO_FEASIBLE_SOLUTION,NONE,0.0,0.0,0.0,,MULTIROTOR:Exceeds physical energy limits; FIXED_WING:Exceeds physical energy limits; VTOL:Exceeds physical energy limits,0.0, ; CONS: Payload requirement (67.0 kg) exceeds maximum studio envelope limit (35.0 kg).,PASS,,,,
CASE_STR_RNG_001,DETERMINISTIC,SURVEY,2.0,220.0,180.0,110.0,False,False,True,False,RURAL,FIXED_WING,FIXED_WING,FIXED_WING,SELECTED,FIXED_WING,0.0,1.0,0.8,FIXED_WING; VTOL,MULTIROTOR:Multirotor aerodynamic drag severely limits operational range beyond 100 km.,0.9,High aerodynamic lift-to-drag efficiency | Exceptional range capability | High cruise endurance | Wing-borne aerodynamic flight highly efficient for non-vertical launch. | Ideal candidate for long-range mapping and survey (> 30 km). | Excellent wing-borne flight endurance.,PASS,,,,
CASE_STR_RNG_002,DETERMINISTIC,SURVEY,2.0,245.0,195.0,111.0,False,False,True,False,RURAL,FIXED_WING,FIXED_WING,FIXED_WING,SELECTED,FIXED_WING,0.0,1.0,0.8,FIXED_WING; VTOL,MULTIROTOR:Multirotor aerodynamic drag severely limits operational range beyond 100 km.,0.9,High aerodynamic lift-to-drag efficiency | Exceptional range capability | High cruise endurance | Wing-borne aerodynamic flight highly efficient for non-vertical launch. | Ideal candidate for long-range mapping and survey (> 30 km). | Excellent wing-borne flight endurance.,PASS,,,,
CASE_STR_RNG_003,DETERMINISTIC,SURVEY,2.0,270.0,210.0,112.0,False,False,True,False,RURAL,FIXED_WING,FIXED_WING,FIXED_WING,SELECTED,FIXED_WING,0.0,1.0,0.8,FIXED_WING; VTOL,MULTIROTOR:Multirotor aerodynamic drag severely limits operational range beyond 100 km.,0.9,High aerodynamic lift-to-drag efficiency | Exceptional range capability | High cruise endurance | Wing-borne aerodynamic flight highly efficient for non-vertical launch. | Ideal candidate for long-range mapping and survey (> 30 km). | Excellent wing-borne flight endurance.,PASS,,,,
CASE_STR_RNG_004,DETERMINISTIC,SURVEY,2.0,295.0,225.0,113.0,False,False,True,False,RURAL,FIXED_WING,FIXED_WING,FIXED_WING,SELECTED,FIXED_WING,0.0,1.0,0.8,FIXED_WING; VTOL,MULTIROTOR:Multirotor aerodynamic drag severely limits operational range beyond 100 km.,0.9,High aerodynamic lift-to-drag efficiency | Exceptional range capability | High cruise endurance | Wing-borne aerodynamic flight highly efficient for non-vertical launch. | Ideal candidate for long-range mapping and survey (> 30 km). | Excellent wing-borne flight endurance.,PASS,,,,
CASE_STR_RNG_005,DETERMINISTIC,SURVEY,2.0,320.0,240.0,114.0,False,False,True,False,RURAL,FIXED_WING,FIXED_WING,FIXED_WING,SELECTED,FIXED_WING,0.0,1.0,0.8,FIXED_WING; VTOL,MULTIROTOR:Multirotor aerodynamic drag severely limits operational range beyond 100 km.,0.9,High aerodynamic lift-to-drag efficiency | Exceptional range capability | High cruise endurance | Wing-borne aerodynamic flight highly efficient for non-vertical launch. | Ideal candidate for long-range mapping and survey (> 30 km). | Excellent wing-borne flight endurance.,PASS,,,,
CASE_STR_RNG_006,DETERMINISTIC,SURVEY,2.0,345.0,255.0,115.0,False,False,True,False,RURAL,FIXED_WING,FIXED_WING,FIXED_WING,SELECTED,FIXED_WING,0.0,1.0,0.8,FIXED_WING; VTOL,MULTIROTOR:Multirotor aerodynamic drag severely limits operational range beyond 100 km.,0.9,High aerodynamic lift-to-drag efficiency | Exceptional range capability | High cruise endurance | Wing-borne aerodynamic flight highly efficient for non-vertical launch. | Ideal candidate for long-range mapping and survey (> 30 km). | Excellent wing-borne flight endurance.,PASS,,,,
CASE_STR_RNG_007,DETERMINISTIC,SURVEY,2.0,370.0,270.0,116.0,False,False,True,False,RURAL,FIXED_WING,FIXED_WING,FIXED_WING,SELECTED,FIXED_WING,0.0,1.0,0.8,FIXED_WING; VTOL,MULTIROTOR:Multirotor aerodynamic drag severely limits operational range beyond 100 km.,0.9,High aerodynamic lift-to-drag efficiency | Exceptional range capability | High cruise endurance | Wing-borne aerodynamic flight highly efficient for non-vertical launch. | Ideal candidate for long-range mapping and survey (> 30 km). | Excellent wing-borne flight endurance.,PASS,,,,
CASE_STR_RNG_008,DETERMINISTIC,SURVEY,2.0,395.0,285.0,117.0,False,False,True,False,RURAL,FIXED_WING,FIXED_WING,FIXED_WING,SELECTED,FIXED_WING,0.0,1.0,0.8,FIXED_WING; VTOL,MULTIROTOR:Multirotor aerodynamic drag severely limits operational range beyond 100 km.,0.9,High aerodynamic lift-to-drag efficiency | Exceptional range capability | High cruise endurance | Wing-borne aerodynamic flight highly efficient for non-vertical launch. | Ideal candidate for long-range mapping and survey (> 30 km). | Excellent wing-borne flight endurance.,PASS,,,,
CASE_STR_RNG_009,DETERMINISTIC,SURVEY,2.0,420.0,300.0,118.0,False,False,True,False,RURAL,FIXED_WING,FIXED_WING,FIXED_WING,SELECTED,FIXED_WING,0.0,1.0,0.8,FIXED_WING; VTOL,MULTIROTOR:Multirotor aerodynamic drag severely limits operational range beyond 100 km.,0.9,High aerodynamic lift-to-drag efficiency | Exceptional range capability | High cruise endurance | Wing-borne aerodynamic flight highly efficient for non-vertical launch. | Ideal candidate for long-range mapping and survey (> 30 km). | Excellent wing-borne flight endurance.,PASS,,,,
CASE_STR_RNG_010,DETERMINISTIC,SURVEY,2.0,445.0,315.0,119.0,False,False,True,False,RURAL,FIXED_WING,FIXED_WING,FIXED_WING,SELECTED,FIXED_WING,0.0,1.0,0.8,FIXED_WING; VTOL,MULTIROTOR:Multirotor aerodynamic drag severely limits operational range beyond 100 km.,0.9,High aerodynamic lift-to-drag efficiency | Exceptional range capability | High cruise endurance | Wing-borne aerodynamic flight highly efficient for non-vertical launch. | Ideal candidate for long-range mapping and survey (> 30 km). | Excellent wing-borne flight endurance.,PASS,,,,
CASE_STR_RNG_011,INFEASIBLE,SURVEY,2.0,470.0,330.0,120.0,False,False,True,False,RURAL,INFEASIBLE,VTOL,VTOL,NO_FEASIBLE_SOLUTION,NONE,0.0,0.0,0.0,,MULTIROTOR:Exceeds physical energy limits; FIXED_WING:Exceeds physical energy limits; VTOL:Exceeds physical energy limits,0.0, ; CONS: Range requirement (470.0 km) exceeds maximum studio envelope limit (450.0 km).,PASS,,,,
CASE_STR_RNG_012,INFEASIBLE,SURVEY,2.0,495.0,345.0,121.0,False,False,True,False,RURAL,INFEASIBLE,OCTOCOPTER,MULTIROTOR,NO_FEASIBLE_SOLUTION,NONE,0.0,0.0,0.0,,MULTIROTOR:Exceeds physical energy limits; FIXED_WING:Exceeds physical energy limits; VTOL:Exceeds physical energy limits,0.0, ; CONS: Range requirement (495.0 km) exceeds maximum studio envelope limit (450.0 km).,PASS,,,,
CASE_STR_RNG_013,INFEASIBLE,SURVEY,2.0,520.0,360.0,122.0,False,False,True,False,RURAL,INFEASIBLE,VTOL,VTOL,NO_FEASIBLE_SOLUTION,NONE,0.0,0.0,0.0,,MULTIROTOR:Exceeds physical energy limits; FIXED_WING:Exceeds physical energy limits; VTOL:Exceeds physical energy limits,0.0, ; CONS: Range requirement (520.0 km) exceeds maximum studio envelope limit (450.0 km).,PASS,,,,
CASE_STR_RNG_014,INFEASIBLE,SURVEY,2.0,545.0,375.0,123.0,False,False,True,False,RURAL,INFEASIBLE,OCTOCOPTER,MULTIROTOR,NO_FEASIBLE_SOLUTION,NONE,0.0,0.0,0.0,,MULTIROTOR:Exceeds physical energy limits; FIXED_WING:Exceeds physical energy limits; VTOL:Exceeds physical energy limits,0.0, ; CONS: Range requirement (545.0 km) exceeds maximum studio envelope limit (450.0 km).,PASS,,,,
CASE_STR_RNG_015,INFEASIBLE,SURVEY,2.0,570.0,390.0,124.0,False,False,True,False,RURAL,INFEASIBLE,VTOL,VTOL,NO_FEASIBLE_SOLUTION,NONE,0.0,0.0,0.0,,MULTIROTOR:Exceeds physical energy limits; FIXED_WING:Exceeds physical energy limits; VTOL:Exceeds physical energy limits,0.0, ; CONS: Range requirement (570.0 km) exceeds maximum studio envelope limit (450.0 km).,PASS,,,,
CASE_STR_ENV_001,DETERMINISTIC,RESEARCH,1.5,15.0,35.0,70.0,False,True,False,False,MOUNTAIN,MULTIROTOR,QUADCOPTER,MULTIROTOR,SELECTED,MULTIROTOR,0.8,0.0,0.7,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.8,Vertical takeoff and precision hover capability | High station-keeping flight control precision | No runway required,PASS,,,,
CASE_STR_ENV_002,DETERMINISTIC,RESEARCH,1.7,18.0,37.0,71.0,False,False,True,False,DESERT,FIXED_WING,FIXED_WING,FIXED_WING,SELECTED,FIXED_WING,0.6,0.85,0.7,FIXED_WING; MULTIROTOR; VTOL,,0.85,High aerodynamic lift-to-drag efficiency | Exceptional range capability | High cruise endurance | Wing-borne aerodynamic flight highly efficient for non-vertical launch.,PASS,,,,
CASE_STR_ENV_003,DETERMINISTIC,RESEARCH,1.9,21.0,39.0,72.0,False,True,False,False,COASTAL,VTOL,VTOL,VTOL,SELECTED,VTOL,0.6,0.0,0.7,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.6,Combines vertical takeoff with long-range fixed-wing cruise | No runway required | High range and endurance,PASS,,,,
CASE_STR_ENV_004,DETERMINISTIC,RESEARCH,2.1,24.0,41.0,73.0,False,True,False,False,MARINE,VTOL,VTOL,VTOL,SELECTED,VTOL,0.6,0.0,0.7,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.6,Combines vertical takeoff with long-range fixed-wing cruise | No runway required | High range and endurance,PASS,,,,
CASE_STR_ENV_005,DETERMINISTIC,RESEARCH,2.3,27.0,43.0,74.0,True,True,False,True,INDOOR,MULTIROTOR,QUADCOPTER,MULTIROTOR,SELECTED,MULTIROTOR,0.6,0.0,0.0,MULTIROTOR,FIXED_WING:Indoor operating environment prohibits wing-borne forward cruise flight.; VTOL:Indoor operating environment prohibits wing-borne forward cruise flight.,0.6,Vertical takeoff and precision hover capability | High station-keeping flight control precision | No runway required ; CONS: Moderate energy consumption for mid-range flights.,PASS,,,,
CASE_STR_ENV_006,DETERMINISTIC,RESEARCH,2.5,30.0,45.0,75.0,False,True,False,False,MOUNTAIN,VTOL,VTOL,VTOL,SELECTED,VTOL,0.6,0.0,0.95,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.95,Combines vertical takeoff with long-range fixed-wing cruise | No runway required | High range and endurance | Optimal choice for vertical takeoff combined with long range (> 30 km).,PASS,,,,
CASE_STR_ENV_007,DETERMINISTIC,RESEARCH,2.7,33.0,47.0,76.0,False,False,True,False,DESERT,FIXED_WING,FIXED_WING,FIXED_WING,SELECTED,FIXED_WING,0.1,1.0,0.8,FIXED_WING; MULTIROTOR; VTOL,,0.9,High aerodynamic lift-to-drag efficiency | Exceptional range capability | High cruise endurance | Wing-borne aerodynamic flight highly efficient for non-vertical launch. | Ideal candidate for long-range mapping and survey (> 30 km).,PASS,,,,
CASE_STR_ENV_008,DETERMINISTIC,RESEARCH,2.9000000000000004,36.0,49.0,77.0,False,True,False,False,COASTAL,VTOL,VTOL,VTOL,SELECTED,VTOL,0.1,0.0,0.95,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.95,Combines vertical takeoff with long-range fixed-wing cruise | No runway required | High range and endurance | Optimal choice for vertical takeoff combined with long range (> 30 km).,PASS,,,,
CASE_STR_ENV_009,DETERMINISTIC,RESEARCH,3.1,39.0,51.0,78.0,False,True,False,False,MARINE,VTOL,VTOL,VTOL,SELECTED,VTOL,0.1,0.0,0.95,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.95,Combines vertical takeoff with long-range fixed-wing cruise | No runway required | High range and endurance | Optimal choice for vertical takeoff combined with long range (> 30 km).,PASS,,,,
CASE_STR_ENV_010,DETERMINISTIC,RESEARCH,3.3,42.0,53.0,79.0,True,True,False,True,INDOOR,MULTIROTOR,QUADCOPTER,MULTIROTOR,SELECTED,MULTIROTOR,0.1,0.0,0.0,MULTIROTOR,FIXED_WING:Indoor operating environment prohibits wing-borne forward cruise flight.; VTOL:Indoor operating environment prohibits wing-borne forward cruise flight.,0.1,Vertical takeoff and precision hover capability | High station-keeping flight control precision | No runway required ; CONS: High aerodynamic drag limits long-range performance (> 30 km). | LiPo battery energy density limits hover endurance beyond 45 minutes.,PASS,,,,
CASE_STR_ENV_011,DETERMINISTIC,RESEARCH,3.5,45.0,55.0,80.0,False,True,False,False,MOUNTAIN,VTOL,VTOL,VTOL,SELECTED,VTOL,0.1,0.0,0.95,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.95,Combines vertical takeoff with long-range fixed-wing cruise | No runway required | High range and endurance | Optimal choice for vertical takeoff combined with long range (> 30 km).,PASS,,,,
CASE_STR_ENV_012,DETERMINISTIC,RESEARCH,3.7,48.0,57.0,81.0,False,False,True,False,DESERT,FIXED_WING,FIXED_WING,FIXED_WING,SELECTED,FIXED_WING,0.1,1.0,0.8,FIXED_WING; MULTIROTOR; VTOL,,0.9,High aerodynamic lift-to-drag efficiency | Exceptional range capability | High cruise endurance | Wing-borne aerodynamic flight highly efficient for non-vertical launch. | Ideal candidate for long-range mapping and survey (> 30 km).,PASS,,,,
CASE_STR_ENV_013,DETERMINISTIC,RESEARCH,3.9000000000000004,51.0,59.0,82.0,False,True,False,False,COASTAL,VTOL,VTOL,VTOL,SELECTED,VTOL,0.1,0.0,0.95,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.95,Combines vertical takeoff with long-range fixed-wing cruise | No runway required | High range and endurance | Optimal choice for vertical takeoff combined with long range (> 30 km).,PASS,,,,
CASE_STR_ENV_014,DETERMINISTIC,RESEARCH,4.1,54.0,61.0,83.0,False,True,False,False,MARINE,VTOL,VTOL,VTOL,SELECTED,VTOL,0.1,0.0,0.95,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.95,Combines vertical takeoff with long-range fixed-wing cruise | No runway required | High range and endurance | Optimal choice for vertical takeoff combined with long range (> 30 km).,PASS,,,,
